name,enabled,postOnly,priceIncrement,sizeIncrement,minProvideSize,last,bid,ask,price,type,baseCurrency,quoteCurrency,underlying,restricted,highLeverageFeeExempt,change1h,change24h,changeBod,quoteVolume24h,volumeUsd24h
"MVDA25-PERP",true,false,2.5,0.0001,0.0001,15777.5,15745,15765,15765,"future","","","MVDA25",false,false,0.0025437201907790143,0.0344488188976378,0.032247503683090525,5266089.0645,5266089.0645
"NEAR-PERP",true,false,0.0005,0.1,0.1,2.269,2.267,2.2695,2.269,"future","","","NEAR",false,false,-0.0056967572304995615,0.025768535262206148,0.009790832220738763,2819413.55775,2819413.55775
"NEO-PERP",true,false,0.0025,0.1,0.1,37.8975,37.8925,37.93,37.8975,"future","","","NEO",false,false,-0.0025661271219897357,0.0269629428900481,0.04631419105466593,4248540.71075,4248540.71075
"NFLX-0924",true,false,0.01,0.01,0.01,535.23,530.11,536.92,535.23,"future","","","NFLX",true,false,0,0,0,0,0
"NFLX/USD",true,false,0.01,0.01,0.01,535.1,531.42,535.12,535.1,"spot","NFLX","USD","",true,true,0,0,0,5.351,5.351
"NIO-0924",true,false,0.005,0.05,0.05,50.6,50.34,50.6,50.6,"future","","","NIO",true,false,0,0.000197667523225934,0,0,0
"NIO/USD",true,false,0.05,0.005,0.005,50,50,50.45,50,"spot","NIO","USD","",true,true,0,-0.007936507936507936,-0.007936507936507936,262.358,262.358
"NOK-0924",true,false,0.0005,0.1,0.1,5.429,5.3795,5.463,5.429,"future","","","NOK",true,false,0,0,0,0,0
"NOK/USD",true,false,0.0005,0.1,0.1,5.368,5.3685,5.407,5.3685,"spot","NOK","USD","",true,true,0.00009314456035767511,-0.004542926015204896,-0.004542926015204896,53.1432,53.1432
"NVDA/USD",true,false,0.05,0.0025,0.0025,816.3,816.3,822.1,816.3,"spot","NVDA","USD","",true,true,-0.00006124823911312549,0,0,0,0
"OKB-PERP",true,false,0.0005,0.01,0.01,10.747,10.722,10.739,10.739,"future","","","OKB",false,false,-0.002090786600380988,0.011919905771495877,0.011586284853051998,1098463.16955,1098463.16955
"OKB-0924",true,false,0.0005,0.01,0.01,10.9125,10.827,10.849,10.849,"future","","","OKB",false,false,-0.0009208951100469656,0.021418820317280988,0.0227669102050436,93253.238055,93253.238055
"OKB/USD",true,false,0.0005,0.1,0.1,10.718,10.718,10.7345,10.718,"spot","OKB","USD","",false,true,-0.0014440769553267807,0.011656991835386285,0.010655351249410656,22956.94575,22956.94575
"OLY2021",true,false,0.001,0.1,0.1,0.964,0.964,0.968,0.964,"future","","","OLYMPICS",false,false,-0.0031023784901758012,0.002079002079002079,-0.002070393374741201,9971.8751,9971.8751
"OMG-PERP",true,false,0.0005,0.1,0.1,4.516,4.5135,4.517,4.516,"future","","","OMG",false,false,-0.0052863436123348016,0.009387572641931158,-0.0163363101720758,4670747.27295,4670747.27295
"OMG-0924",true,false,0.0005,0.1,0.1,4.5835,4.5425,4.559,4.559,"future","","","OMG",false,false,-0.00501964207769533,0.014012455516014235,-0.014483354950281021,69283.58665,69283.58665
"OMG/USD",true,false,0.0005,0.5,0.5,4.536,4.511,4.521,4.521,"spot","OMG","USD","",false,true,-0.00517108592804489,0.01095706618962433,-0.0141735717400785,210974.60375,210974.60375
"ONT-PERP",true,false,0.00005,1,1,0.7267,0.72655,0.72765,0.7267,"future","","","ONT",false,false,-0.0023338824821526635,0.017715846229255653,0.023593210789492218,359623.5852,359623.5852
"ORBS-PERP",true,false,0.000025,10,10,0.07145,0.07055,0.071475,0.07145,"future","","","ORBS",false,false,0.008112874779541446,0.04078659868900218,0.02363896848137536,59858.98075,59858.98075
"ORBS/USD",true,false,0.000025,10,10,0.0713,0.0713,0.071375,0.0713,"spot","ORBS","USD","",false,true,0.00599647266313933,0.03596077006901562,0.024793388429752067,43899.3705,43899.3705
"OXY-PERP",true,false,0.0005,0.1,0.1,1.456,1.456,1.4565,1.456,"future","","","OXY",false,false,0.0006872852233676976,0.011111111111111112,0.011462313303230288,102871.8555,102871.8555
"OXY/USD",true,false,0.0001,1,1,1.455,1.4545,1.4584,1.455,"spot","OXY","USD","",false,true,0.00034376074252320387,0.011821974965229486,0.012526096033402923,24992.4871,24992.4871
"OXY/USDT",true,false,0.0001,1,1,1.4534,1.4534,1.4594,1.4534,"spot","OXY","USDT","",false,true,-0.00253929037128543,0.01099053978853645,0.011060869565217391,39486.763,39483.47691158314
"PAXG-PERP",true,false,0.1,0.01,0.01,1794,1792.2,1794,1794,"future","","","PAXG",false,false,0.00039034182791501703,0.00039034182791501703,0.00022301516503122213,61305.697,61305.697
"PAXG/USD",true,false,0.1,0.0001,0.0001,1794.9,1795,1795.2,1795,"spot","PAXG","USD","",false,true,0.000055713410217839434,-0.000278473962684489,0.00217743286248674,13431.38918,13431.38918
"PAXG/USDT",true,false,0.1,0.0001,0.0001,1787.3,1790.5,1797.4,1790.5,"spot","PAXG","USDT","",false,true,0.0011182555213866368,-0.004282059837615393,-0.003617139677239844,113.51899,113.5095429496522
"PENN-0924",true,false,0.01,0.01,0.01,76.28,74.25,75.25,75.25,"future","","","PENN",true,false,0,0.0007979784545817263,0.0005318441696582901,0,0
"PENN/USD",true,false,0.01,0.01,0.01,74.9,74.4,74.91,74.9,"spot","PENN","USD","",true,true,0,0,0,283.122,283.122
"PERP-PERP",true,false,0.001,0.1,0.1,8.501,8.493,8.507,8.501,"future","","","PERP",false,false,0.01674440856356895,0.0644878537440521,0.06608979182342614,3027944.555,3027944.555
"PERP/USD",true,false,0.001,0.1,0.1,8.526,8.508,8.515,8.515,"spot","PERP","USD","",false,true,0.016837831382851685,0.06490745372686343,0.06744390121599599,1350947.4134,1350947.4134
"PFE-0924",true,false,0.01,0.01,0.01,39.56,39.07,39.58,39.56,"future","","","PFE",true,false,0,0.003296981993406036,0,3956,3956
"PFE/USD",true,false,0.01,0.01,0.01,39.82,39.59,39.83,39.82,"spot","PFE","USD","",true,true,0,0,0,0,0
"TRUMP2024",true,false,0.001,0.1,0.1,0.095,0.087,0.094,0.094,"future","","","PRESIDENT 2024",true,false,0,0,0,0,0
"PRIV-PERP",true,false,0.1,0.001,0.001,3167.8,3164.2,3167.2,3167.2,"future","","","PRIV",false,false,0.004790457155547096,0.02115037400051586,0.006610729722857869,474773.9249,474773.9249
"PRIV-0924",true,false,0.1,0.001,0.001,3207.7,3183.1,3189.4,3189.4,"future","","","PRIV",false,false,0.005263655561509125,0.019987847388787616,0.0046936525437076704,320406.4733,320406.4733
"PROM-PERP",true,false,0.005,0.01,0.01,12.755,12.74,12.78,12.755,"future","","","PROM",false,false,-0.0062329567588624854,-0.03261281759575275,0.018769968051118212,1397771.5384,1397771.5384
"PROM/USD",true,false,0.005,0.01,0.01,12.895,12.73,12.84,12.84,"spot","PROM","USD","",false,true,-0.004265219077161691,-0.02320273868391023,0.024331870761866773,5764.7895,5764.7895
"PUNDIX-PERP",true,false,0.0005,0.1,0.1,1.1635,1.1495,1.1565,1.1565,"future","","","PUNDIX",false,false,0.006089604175728578,0.0654076462459696,0.05136363636363636,41679.7445,41679.7445
"PUNDIX/USD",true,false,0.0005,0.1,0.1,1.155,1.154,1.1575,1.155,"spot","PUNDIX","USD","",false,true,0.004784688995215311,0.057692307692307696,0.04430379746835443,2770.47995,2770.47995
"PYPL-0924",true,false,0.025,0.005,0.005,291.975,290.5,292,291.975,"future","","","PYPL",true,false,0,0,0,0,0
"PYPL/USD",true,false,0.025,0.005,0.005,290.925,289,290.9,290.9,"spot","PYPL","USD","",true,true,-0.00008593280054996992,0,0.00657439446366782,7.253625,7.253625
"QTUM-PERP",true,false,0.001,0.1,0.1,7.416,7.408,7.418,7.416,"future","","","QTUM",false,false,-0.003091813415781691,0.015612161051766639,0.02771618625277162,1053756.1101,1053756.1101
"RAMP-PERP",true,false,0.0001,1,1,0.1603,0.1604,0.1609,0.1604,"future","","","RAMP",false,false,0.006905210295040804,0.01905972045743329,0.016476552598225603,242609.0162,242609.0162
"RAMP/USD",true,false,0.0001,1,1,0.1623,0.1603,0.1609,0.1609,"spot","RAMP","USD","",false,true,0.011949685534591196,0.02158730158730159,0.020291693088142042,1629.6648,1629.6648
"RAY-PERP",true,false,0.0001,1,1,3.578,3.5724,3.5736,3.5736,"future","","","RAY",false,false,0.00937747147215004,0.020066794165501098,0.019746604268919072,698980.3042,698980.3042
"RAY/USD",true,false,0.0001,1,1,3.5721,3.5724,3.5764,3.5724,"spot","RAY","USD","",false,true,0.004329491144222659,0.018009802804057905,0.01566542518409007,906331.8031,906331.8031
"REEF-PERP",true,false,0.000005,10,10,0.01588,0.015875,0.01588,0.01588,"future","","","REEF",false,false,0.00031496062992125983,0.049223653782623056,0.052352551358515576,1327301.0865,1327301.0865
"REEF-0924",true,false,0.000005,10,10,0.0149,0.015395,0.01559,0.015395,"future","","","REEF",false,false,0,0.04161028416779432,0.04337512707556761,83.98555,83.98555
"REEF/USD",true,false,0.000005,10,10,0.01601,0.01587,0.016025,0.01601,"spot","REEF","USD","",false,true,0,0.053982883475971036,0.06096752816434725,3436.8728,3436.8728
"REN-PERP",true,false,0.00005,1,1,0.3851,0.38505,0.3855,0.3851,"future","","","REN",false,false,-0.0005190760446405398,0.013154433043935806,-0.008113329040566645,1438762.63765,1438762.63765
"REN/USD",true,false,0.00005,1,1,0.3854,0.3854,0.38825,0.3854,"spot","REN","USD","",false,true,-0.00012971851083149564,0.01035522348931708,-0.010653317930945963,248097.4049,248097.4049
"ROOK-PERP",true,false,0.05,0.001,0.001,131.85,131.55,131.95,131.85,"future","","","ROOK",false,false,0.009571209800918835,0.03818897637795276,0.017361111111111112,554680.6463,554680.6463
"ROOK/USD",true,false,0.05,0.001,0.001,131.25,131.65,131.8,131.65,"spot","ROOK","USD","",false,true,0.012692307692307692,0.03865877712031558,0.01778121376111326,1136896.17225,1136896.17225
"ROOK/USDT",true,false,0.05,0.001,0.001,131.6,131.65,132,131.65,"spot","ROOK","USDT","",false,true,0.013471901462663588,0.03865877712031558,0.014252696456086287,57074.51765,57069.767908641166
"RSR-PERP",true,false,0.000005,10,10,0.02529,0.025285,0.025315,0.02529,"future","","","RSR",false,false,-0.0003952569169960474,0.05528896307114542,0.03860369609856263,1387859.69475,1387859.69475
"RSR/USD",true,false,0.000005,10,10,0.025365,0.02532,0.02535,0.02535,"spot","RSR","USD","",false,true,0.0017783046828689982,0.0566902876198416,0.04,157584.24025,157584.24025
"RUNE-PERP",true,false,0.0005,0.1,1,6.3215,6.3165,6.3225,6.3215,"future","","","RUNE",false,false,-0.00620971545354504,0.034700057287830426,0.05684192928195269,22060026.36445,22060026.36445
"RUNE/USD",true,false,0.0005,0.1,1,6.326,6.311,6.315,6.315,"spot","RUNE","USD","",false,true,-0.006841236140599198,0.03499139555846923,0.05743469524447421,5115853.45755,5115853.45755
"RUNE/USDT",true,false,0.0005,0.1,1,6.348,6.306,6.326,6.326,"spot","RUNE","USDT","",false,true,-0.005345911949685534,0.03484377556028137,0.057682661762247116,549229.84325,549184.1363424447
"SAND-PERP",true,false,0.00005,1,1,0.27855,0.27915,0.27975,0.27915,"future","","","SAND",false,false,-0.009930838801205887,0.037539490800966364,0.05919180421172453,3030816.80755,3030816.80755
"SAND/USD",true,false,0.00005,1,1,0.2787,0.2782,0.2807,0.2787,"spot","SAND","USD","",false,true,-0.012927217991854081,0.03548207319338659,0.052691218130311614,98421.5232,98421.5232
"SC-PERP",true,false,0.0000025,100,100,0.0142075,0.014195,0.014215,0.0142075,"future","","","SC",false,false,0.006196883852691218,0.06403295263059353,0.04717154965911185,2751134.84025,2751134.84025
"SECO-PERP",true,false,0.0001,1,1,6.4168,6.3989,6.422,6.4168,"future","","","SECO",false,false,0.008154095115398514,0.01220935735243083,0.015782558452454448,57072.9656,57072.9656
"SECO/USD",true,false,0.0001,1,1,6.4202,6.4102,6.4404,6.4202,"spot","SECO","USD","",false,true,0.006127470185391233,0.012713735882390055,0.015163733535727274,19312.3971,19312.3971
"SGD/USD",true,false,0.0001,1,1,0.7427,0.7439,0.75,0.7439,"spot","SGD","USD","",false,true,0,-0.008133333333333333,-0.008133333333333333,7.4564,7.4564
"SHIB-PERP",true,false,1e-8,100000,100000,0.00000873,0.00000873,0.00000874,0.00000873,"future","","","SHIB",false,false,-0.002285714285714286,0.015116279069767442,0.010416666666666666,657490.527,657490.527
"SHIB/USD",true,false,1e-8,100000,100000,0.00000874,0.00000873,0.00000875,0.00000874,"spot","SHIB","USD","",false,true,0,0.015098722415795587,0.010404624277456647,139290.98,139290.98
"SHIT-PERP",true,false,0.1,0.001,0.001,4890.2,4890.2,4895,4890.2,"future","","","SHIT",false,false,0.002644905993069936,0.03445941658028896,0.030209825566697563,2100705.3371,2100705.3371
"SHIT-0924",true,false,0.1,0.001,0.001,4788,4779.5,4788,4788,"future","","","SHIT",false,false,0.0033949453036589967,0.03428164085282872,0.03025347506132461,249788.3892,249788.3892
"SKL-PERP",true,false,0.0001,1,1,0.2336,0.2334,0.2336,0.2336,"future","","","SKL",false,false,-0.008067940552016985,0.025010969723562967,0.027264731750219876,1227166.099,1227166.099
"SKL/USD",true,false,0.0001,1,1,0.2341,0.2336,0.2338,0.2338,"spot","SKL","USD","",false,true,-0.009322033898305085,0.02498903989478299,0.025888547608600262,255164.6341,255164.6341
"SLV-0924",true,false,0.0025,0.1,0.1,24.425,24.4175,24.4725,24.425,"future","","","SLV",true,false,0,-0.0022467320261437907,-0.001940954132189192,10378.24425,10378.24425
"SLV/USD",true,false,0.0025,0.1,0.1,24.475,24.47,24.615,24.475,"spot","SLV","USD","",true,true,0,0.0002043318348998774,0,12.2375,12.2375
"SNX-PERP",true,false,0.0005,0.1,0.1,8.163,8.1615,8.1645,8.163,"future","","","SNX",false,false,0.02158813591139478,0.14391816143497757,0.12152229168097822,8276550.1947,8276550.1947
"SNX/USD",true,false,0.0005,0.1,0.1,8.178,8.1565,8.177,8.177,"spot","SNX","USD","",false,true,0.023020142624796697,0.14491739008681043,0.12313714717395784,2326016.5623,2326016.5623
"SNY/USD",true,false,0.0001,1,1,2.1985,2.1861,2.1972,2.1972,"spot","SNY","USD","",false,true,0,-0.004891304347826087,0.0064587055105125735,32202.2459,32202.2459
"SOL-PERP",true,false,0.0025,1,1,35.03,35.0375,35.045,35.0375,"future","","","SOL",false,false,0.0063186615925899334,0.005668771526980482,0.015506122744728642,87029635.7375,87029635.7375
"SOL-0924",true,false,0.0025,1,1,35.44,35.49,35.545,35.49,"future","","","SOL",false,false,0.005240050984279847,0.005453644025780862,0.014652276463440783,1041855.6175,1041855.6175
"SOL/BTC",true,false,2.5e-7,0.1,0.1,0.00098875,0.000987,0.0009885,0.0009885,"spot","SOL","BTC","",false,true,0.008673469387755102,-0.020802377414561663,-0.005533199195171026,10.6170028,376589.7708846587
"SOL/USD",true,false,0.0025,0.1,0.1,35.0375,35.0225,35.045,35.0375,"spot","SOL","USD","",false,true,0.006101938262742283,0.005380200860832138,0.016021458605190664,12118721.55675,12118721.55675
"SOL/USDT",true,false,0.0025,0.1,0.1,35.04,35,35.0425,35.04,"spot","SOL","USDT","",false,true,0.006029285099052541,0.006318207926479035,0.017126269956458634,1975222.85025,1975058.472204402
"SPY-0924",true,false,0.01,0.001,0.001,434.58,429.27,434.55,434.55,"future","","","SPY",true,false,-0.0001150483202945237,0.0047631159101944555,0.004739884393063584,124223.17027,124223.17027
"SPY/USD",true,false,0.01,0.001,0.001,433.86,432.81,433.87,433.86,"spot","SPY","USD","",true,true,0,0.002564991334488735,0,70.28507,70.28507
"SQ-0924",true,false,0.025,0.005,0.005,240.65,239.525,242.575,240.65,"future","","","SQ",true,false,0,0,0,0,0
"SQ/USD",true,false,0.025,0.005,0.005,241.4,240.05,241.625,241.4,"spot","SQ","USD","",true,true,0,0,0,0,0
"SRM-PERP",true,false,0.001,1,1,3.46,3.458,3.461,3.46,"future","","","SRM",false,false,0.0031893302406494637,0.02976190476190476,0.0197465369879163,8197679.772,8197679.772
"SRM/USD",true,false,0.001,1,1,3.458,3.456,3.459,3.458,"spot","SRM","USD","",false,true,0.0037735849056603774,0.029166666666666667,0.01885680612846199,3398142.664,3398142.664
"SRM/USDT",true,false,0.001,1,1,3.456,3.456,3.457,3.456,"spot","SRM","USDT","",false,true,0.003193033381712627,0.028877642155403394,0.018267530936947555,3656565.433,3656261.133624666
"SRN-PERP",true,false,0.000005,10,10,0.0102,0.0102,0.010215,0.0102,"future","","","SRN",false,false,-0.02205177372962608,-0.011148812409112942,-0.00390625,62923.4333,62923.4333
"STEP-PERP",true,false,0.0005,0.1,0.1,0.2625,0.262,0.2625,0.2625,"future","","","STEP",false,false,-0.0150093808630394,-0.04371584699453552,-0.03136531365313653,662041.11485,662041.11485
"STEP/USD",true,false,0.0005,0.1,0.1,0.266,0.266,0.2665,0.266,"spot","STEP","USD","",false,true,-0.014814814814814815,-0.0379746835443038,-0.029197080291970802,99175.3615,99175.3615
"STMX-PERP",true,false,0.000005,10,10,0.0214,0.021405,0.021475,0.021405,"future","","","STMX",false,false,0.0030459231490159327,0.02074391988555079,-0.020366132723112128,795230.1636,795230.1636
"STMX/USD",true,false,0.000005,10,10,0.02164,0.02141,0.021585,0.021585,"spot","STMX","USD","",false,true,0.011954992967651195,0.028836987607244995,-0.01707650273224044,5284.09105,5284.09105
"STORJ-PERP",true,false,0.0005,0.1,0.1,0.8775,0.874,0.877,0.877,"future","","","STORJ",false,false,0.004581901489117984,0.03725606150206978,0.015046296296296295,565386.1597,565386.1597
"STORJ/USD",true,false,0.0005,0.1,0.1,0.877,0.8755,0.8765,0.8765,"spot","STORJ","USD","",false,true,0,0.032999410724808484,0.01037463976945245,389681.93065,389681.93065
"STX-PERP",true,false,0.00025,1,1,0.85225,0.854,0.8565,0.854,"future","","","STX",false,false,-0.004081632653061225,0.030778515389257695,0.002935995302407516,922849.76625,922849.76625
"SUN/USD",true,false,5e-7,0.001,0.001,0.0208,0.021067,0.0211165,0.021067,"spot","SUN","USD","",false,true,0.007147125612525397,0.021059008845268387,0.025307830826884703,3587.6978015175,3587.6978015175
"SUSHI-PERP",true,false,0.0001,0.5,0.5,8.0533,8.0479,8.0537,8.0533,"future","","","SUSHI",false,false,0.015062139201895686,0.05444189852700491,0.057988150133343845,17323338.8622,17323338.8622
"SUSHI-0924",true,false,0.0001,0.5,0.5,8.1573,8.1204,8.1358,8.1358,"future","","","SUSHI",false,false,0.017038564910306895,0.05550077841203944,0.0596663063156935,124726.29675,124726.29675
"SUSHI/BTC",true,false,1e-8,0.5,0.5,0.00022727,0.00022702,0.0002279,0.00022727,"spot","SUSHI","BTC","",false,true,0.020062836624775583,0.028929735603042375,0.03436191516475514,5.74880242,203912.55677251695
"SUSHI/USD",true,false,0.0001,0.5,0.5,8.0625,8.0473,8.0592,8.0592,"spot","SUSHI","USD","",false,true,0.018566030105026353,0.05551844721229028,0.058638083228247165,1959500.72405,1959500.72405
"SUSHI/USDT",true,false,0.0001,0.5,0.5,8.06,8.0455,8.0572,8.0572,"spot","SUSHI","USDT","",false,true,0.016899524188153926,0.05610024642164316,0.05825025940081695,390050.71645,390018.256429377
"SXP-PERP",true,false,0.0005,0.1,0.1,2.016,2.0155,2.016,2.016,"future","","","SXP",false,false,-0.002720751916893396,0.04212974928922202,0.04078471863706763,5171210.89205,5171210.89205
"SXP-0924",true,false,0.0005,0.1,0.1,2.044,2.044,2.048,2.044,"future","","","SXP",false,false,-0.003898635477582846,0.041263372389200206,0.03888182973316391,29000.1505,29000.1505
"SXP/BTC",true,false,1e-8,0.1,0.1,0.0000566,0.00005656,0.00005702,0.0000566,"spot","SXP","BTC","",false,true,-0.0035211267605633804,0.009092529862720628,0.014518730955368346,0.056245201,1995.0420807981304
"SXP/USD",true,false,0.0005,0.1,0.1,2.0135,2.013,2.0155,2.0135,"spot","SXP","USD","",false,true,-0.0032178217821782176,0.040568475452196384,0.0392258064516129,433366.40915,433366.40915
"SXP/USDT",true,false,0.0005,0.1,0.1,2.015,2.013,2.017,2.015,"spot","SXP","USDT","",false,true,-0.001981178801386825,0.04188210961737332,0.039195461578133056,86081.0111,86073.84743825626
"THETA-PERP",true,false,0.00005,0.1,0.1,6.363,6.35915,6.36265,6.36265,"future","","","THETA",false,false,0.0014716761368107913,0.008176135508354394,0.01553796306641342,6989869.498075,6989869.498075
"THETA-0924",true,false,0.00005,0.1,0.1,6.45635,6.4004,6.4241,6.4241,"future","","","THETA",false,false,0.006320736244370472,0.009959517352513462,0.018930171695943535,14803.960905,14803.960905
"TLRY-0924",true,false,0.001,0.1,0.1,17.062,17.068,17.301,17.068,"future","","","TLRY",true,false,0,0.00035165865666393154,0,0,0
"TLRY/USD",true,false,0.001,0.1,0.1,17.108,17.112,17.237,17.112,"spot","TLRY","USD","",true,true,0,0.0006432372375884451,-0.007194244604316547,1003.5912,1003.5912
"TOMO-PERP",true,false,0.00005,0.1,0.1,1.91435,1.9154,1.91625,1.9154,"future","","","TOMO",false,false,0.012127136780364079,0.08404550342407606,0.08046819912565223,2523322.46397,2523322.46397
"TOMO/USD",true,false,0.00005,0.1,0.1,1.9275,1.9208,1.92485,1.92485,"spot","TOMO","USD","",false,true,0.013585740238540324,0.08567641501452382,0.08131565642379641,159320.904935,159320.904935
"TOMO/USDT",true,false,0.00005,0.1,0.1,1.9281,1.91715,1.9252,1.9252,"spot","TOMO","USDT","",false,true,0.013423172079802074,0.09091939368182463,0.08181613845808047,59470.006815,59465.057721032856
"TRU-PERP",true,false,0.000025,1,1,0.1548,0.154475,0.1548,0.1548,"future","","","TRU",false,false,0.008469055374592834,0.002103900307493122,0.011434171839268212,308112.511525,308112.511525
"TRU/USD",true,false,0.000025,1,1,0.154,0.1546,0.154875,0.1546,"spot","TRU","USD","",false,true,0.0066742633892235064,-0.001936733376371853,0.01045751633986928,13835.262,13835.262
"TRU/USDT",true,false,0.000025,1,1,0.15515,0.154525,0.154925,0.154925,"spot","TRU","USDT","",false,true,0.009447792800130314,0.0024263992235522484,0.01506961506961507,944.251275,944.1726944088945
"TRX-PERP",true,false,0.0000025,1,1,0.0675625,0.0675725,0.067595,0.0675725,"future","","","TRX",false,false,-0.007891645866979885,0.011148105196214134,0.011299435028248588,12285860.402075,12285860.402075
"TRX-0924",true,false,0.0000025,1,1,0.0668725,0.06689,0.0669625,0.06689,"future","","","TRX",false,false,-0.009073738009703344,0.01656534954407295,0.019548069961513547,1105470.537345,1105470.537345
"TRX/BTC",true,false,1e-8,1,1,0.0000019,0.0000019,0.00000191,0.0000019,"spot","TRX","BTC","",false,true,-0.010416666666666666,-0.015544041450777202,-0.015544041450777202,0.21513644,7630.984391239034
"TRX/USD",true,false,0.0000025,1,1,0.06758,0.0675675,0.06763,0.06758,"spot","TRX","USD","",false,true,-0.0076358296622613805,0.010390969574643045,0.011449524807303749,1231453.289635,1231453.289635
"TRX/USDT",true,false,0.0000025,1,1,0.0676025,0.067545,0.0675925,0.0675925,"spot","TRX","USDT","",false,true,-0.006795973844684447,0.010917928584782202,0.012659650174163827,115846.19584,115836.55511958219
"TRYB-PERP",true,false,0.00001,1,1,0.11513,0.11513,0.11522,0.11513,"future","","","TRYB",false,false,-0.00043410314290675465,0.004537125905243871,0.004361859897060107,68139.36025,68139.36025
"TRYB/USD",true,false,0.00001,0.1,0.1,0.11554,0.1152,0.11546,0.11546,"spot","TRYB","USD","",false,true,-0.00017319016279875303,0.00539881574364333,0.00539881574364333,2433222.008663,2433222.008663
"TSLA-0924",true,false,0.05,0.01,0.01,683.75,676.85,683.5,683.5,"future","","","TSLA",true,false,0,0.0007320644216691069,-0.0000731475385853266,25960.8965,25960.8965
"TSLA/BTC",true,false,0.0000025,0.01,0.01,0.0204225,0.019035,0.0192275,0.0192275,"spot","TSLA","BTC","",true,true,0.0015627034770152363,-0.02485102066692025,-0.023984771573604062,0,0
"TSLA/DOGE",true,false,1,0.01,0.01,2715,2709,2749,2715,"spot","TSLA","DOGE","",true,true,0,-0.009485589201021525,-0.009485589201021525,27.15,6.7492871895
"TSLA/USD",true,false,0.05,0.01,0.01,681.5,676.8,681.5,681.5,"spot","TSLA","USD","",true,true,0,0.0011017260374586854,0.00044039929536112744,8277.7475,8277.7475
"TSM-0924",true,false,0.05,0.005,0.005,118.25,118.05,118.8,118.25,"future","","","TSM",true,false,0,0,0,0,0
"TSM/USD",true,false,0.05,0.005,0.005,119.3,119.2,119.25,119.25,"spot","TSM","USD","",true,true,-0.00041911148365465214,0,0,1925.5985,1925.5985
"TWTR-0924",true,false,0.005,0.05,0.05,69.415,68.665,69.525,69.415,"future","","","TWTR",true,false,0,0,0,0,0
"TWTR/USD",true,false,0.005,0.05,0.05,68.825,68.825,69.275,68.825,"spot","TWTR","USD","",true,true,-0.0000726427429899753,-0.002536231884057971,-0.002536231884057971,65.531,65.531
"UBER-0924",true,false,0.005,0.05,0.05,51.75,51.625,51.885,51.75,"future","","","UBER",true,false,0,0,0,0,0
"UBER/USD",true,false,0.005,0.05,0.05,51.7,51.6,51.8,51.7,"spot","UBER","USD","",true,true,0,0,0,0,0
"UBXT/USD",true,false,0.000005,1,1,0.030015,0.03001,0.03019,0.030015,"spot","UBXT","USD","",false,true,0,0.006876886950687689,-0.000998502246630055,6276.928505,6276.928505
"UBXT/USDT",true,false,0.000005,1,1,0.030065,0.02995,0.03021,0.030065,"spot","UBXT","USDT","",false,true,-0.0009968433294567204,0.014681066486668917,0.00033272334054233906,96582.851525,96574.8139000961
"UNI-PERP",true,false,0.001,0.1,0.1,21.008,21.002,21.013,21.008,"future","","","UNI",false,false,0.004830917874396135,0.11887515977844056,0.07744384039388655,22500442.0969,22500442.0969
"UNI-0924",true,false,0.001,0.1,0.1,21.471,21.392,21.435,21.435,"future","","","UNI",false,false,0.0020569398345098404,0.12148799246586094,0.07827355500779717,5188856.1285,5188856.1285
"UNI/BTC",true,false,5e-8,0.05,0.05,0.000593,0.0005927,0.0005934,0.000593,"spot","UNI","BTC","",false,true,0.007047635221193852,0.09027394741680456,0.05328596802841918,1.262310195,44774.699232481966
"UNI/USD",true,false,0.001,0.1,0.1,21.021,21.005,21.02,21.02,"spot","UNI","USD","",false,true,0.002384358607534573,0.11909705584837353,0.07900005133206714,10292548.0393,10292548.0393
"UNI/USDT",true,false,0.001,0.05,0.05,21.052,20.998,21.02,21.02,"spot","UNI","USDT","",false,true,0.0010000476213153006,0.11891834344724796,0.07922164604405196,422524.73495,422489.5724415575
"UNISWAP-PERP",true,false,25,0.0001,0.0001,43800,43800,44100,43800,"future","","","UNISWAP",false,false,0.010963646855164455,0.0624620982413584,0.041617122473246136,75946.3275,75946.3275
"UNISWAP-0924",true,false,25,0.0001,0.0001,42800,42975,43350,42975,"future","","","UNISWAP",false,false,0.0040887850467289715,0.06439628482972136,0.044349939246658567,2266.8825,2266.8825
"USDT-PERP",true,false,0.0001,1,1,1.0002,1.0002,1.0003,1.0002,"future","","","USDT",false,false,0,0.00030003000300030005,0.00030003000300030005,4479317.919,4479317.919
"USDT-0924",true,false,0.0001,1,1,0.9982,0.9981,0.9983,0.9982,"future","","","USDT",false,false,0,0,0,149730,149730
"USDT/USD",true,false,0.0001,0.01,0.01,1.0001,1,1.0001,1.0001,"spot","USDT","USD","",false,true,0,-0.00009998000399920016,-0.00009998000399920016,10751863.807382,10751863.807382
"USO-0924",true,false,0.005,0.01,0.01,51.025,50.92,51.08,51.025,"future","","","USO",true,false,0,0,0,0,0
"USO/USD",true,false,0.005,0.01,0.01,51.085,50.745,51.09,51.085,"spot","USO","USD","",true,true,0,0.0015684736790510733,0.0066009852216748766,2463.5695,2463.5695
